node_index,node_id,node_type,node_name,node_source
122267,16990,molecular_function,arginine deiminase activity,GO
106922,34265,biological_process,isopentenyl adenine biosynthetic process,GO
107012,1903929,biological_process,primary palate development,GO
100943,60244,biological_process,negative regulation of cell proliferation involved in contact inhibition,GO
96474,3943,disease,central nervous system hibernoma,MONDO
11321,51602,Protein,NOP58,NCBI
83486,153469,Protein,JAKMIP2-AS1,NCBI
126592,31612,cellular_component,"cytosolic proteasome regulatory particle, base subcomplex",GO
53925,4386,molecular_function,helicase activity,GO
54511,42085,molecular_function,5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity,GO
92265,33055,Phenotype,Impaired ability to plan,HPO
89087,12014,Phenotype,EEG with central focal spikes,HPO
23160,2778,Phenotype,Abnormal trachea morphology,HPO
66745,4718,anatomy,Brodmann (1909) area 26,UBERON
17444,DB02072,drug,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid",DrugBank
52894,60100,biological_process,"positive regulation of phagocytosis, engulfment",GO
115883,33766,molecular_function,2-hydroxyquinoline 8-monooxygenase activity,GO
47914,1905126,biological_process,regulation of axo-dendritic protein transport,GO
108363,30259,biological_process,lipid glycosylation,GO
106210,35210,biological_process,prepupal development,GO
66572,4497,anatomy,skeletal muscle tissue of gluteus maximus,UBERON
61654,100616173,Protein,MIR203B,NCBI
76014,3010094,anatomy,quadratoethmoid process,UBERON
117589,18803,molecular_function,4-(2-carboxyphenyl)-2-oxobut-3-enoate aldolase activity,GO
114251,45465,biological_process,R8 cell differentiation,GO
14636,DB01612,drug,Amyl Nitrite,DrugBank
12829,440574,Protein,MICOS10,NCBI
37181,515,disease,bone chondrosarcoma,MONDO
12124,8509,Protein,NDST2,NCBI
37281,21450,disease,benign neoplasm of heart,MONDO
70681,12054,anatomy,myocoele,UBERON
123544,61815,molecular_function,"deubiquitinase, acting on linear ubiquitin",GO
68015,6468,anatomy,twelfth thoracic spinal cord segment,UBERON
34625,54829,Protein,ASPN,NCBI
98400,17887,disease,renal cell carcinoma associated with neuroblastoma,MONDO
30940,12005,disease,"growth failure, microcephaly, intellectual disability, cataracts, large joint contractures, osteoporosis, cortical dysplasia, and cerebellar atrophy",MONDO
32134,13873,disease,IMAGe syndrome,MONDO
1749,7150,Protein,TOP1,NCBI
83003,106707175,Protein,ERVK-28,NCBI
90656,30755,Phenotype,Craniofacial teratoma,HPO
106404,34144,biological_process,negative regulation of toll-like receptor 4 signaling pathway,GO
77171,115353,Protein,LRRC42,NCBI
2110,115704,Protein,EVI5L,NCBI
8266,10518,Protein,CIB2,NCBI
127962,R-HSA-1839122,pathway,Signaling by activated point mutants of FGFR1,REACTOME
80472,103752581,Protein,LINC01055,NCBI
121400,47825,molecular_function,D-lactate-2-sulfatase activity,GO
21052,DB06049,drug,IPH 2101,DrugBank
32264,19963,disease,bronchial endocrine tumor,MONDO
114344,10875,biological_process,positive regulation of cholesterol efflux,GO
128821,R-HSA-6791461,pathway,RPIA deficiency: failed conversion of RU5P to R5P,REACTOME
98684,19583,disease,localized lichen myxedematosus with mixed features of different subtypes,MONDO
118980,47148,molecular_function,methylamine-glutamate N-methyltransferase activity,GO
1550,10246,Protein,SLC17A2,NCBI
127429,44171,cellular_component,host cell smooth endoplasmic reticulum membrane,GO
59465,221143,Protein,EEF1AKMT1,NCBI
86143,5186,Phenotype,Synovial hypertrophy,HPO
57137,163688,Protein,CALML6,NCBI
64500,2061,anatomy,truncus arteriosus,UBERON
57975,10873,Protein,ME3,NCBI
59108,390142,Protein,OR5D13,NCBI
114308,48575,biological_process,"short-day photoperiodism, flowering",GO
139,5111,Protein,PCNA,NCBI
67935,6305,anatomy,tunica vasculosa lentis,UBERON
73855,37465,anatomy,catagen hair,UBERON
77100,7500051,anatomy,line from trochlea of humerus to proximal head of humerus,UBERON
77349,642460,Protein,ANKRD30BP1,NCBI
103404,45018,biological_process,"retrograde transport, vacuole to Golgi",GO
74244,2000525,anatomy,intercalarium,UBERON
57698,102724428,Protein,SIK1B,NCBI
63268,312,anatomy,inner cambium layer of periosteum,UBERON
68325,6924,anatomy,stomach glandular epithelium,UBERON
74401,2000857,anatomy,somite 4,UBERON
75905,3000877,anatomy,intumescentia bilateralis inferior,UBERON
73995,39163,anatomy,lateral sacral lymph node,UBERON
84556,232,Phenotype,Everted lower lip vermilion,HPO
101974,71300,biological_process,cellular response to retinoic acid,GO
101080,61477,biological_process,response to aromatase inhibitor,GO
99051,21834,disease,Akaba Hayasaka syndrome,MONDO
970,4860,Protein,PNP,NCBI
2280,4701,Protein,NDUFA7,NCBI
11796,79016,Protein,DDA1,NCBI
29083,33561,disease,deeah syndrome,MONDO
57345,339287,Protein,MSL1,NCBI
98254,17235,disease,familial omphalocele syndrome with facial dysmorphism,MONDO
115140,102307,molecular_function,erythromycin C 3''-o-methyltransferase activity,GO
112937,44874,biological_process,lipoprotein localization to outer membrane,GO
81176,100271168,Protein,RPL21P54,NCBI
67243,5323,anatomy,mesonephric mesenchyme,UBERON
83014,56936,Protein,CCDC177,NCBI
3842,9789,Protein,SPCS2,NCBI
59197,441933,Protein,OR13G1,NCBI
110412,2000760,biological_process,negative regulation of N-terminal peptidyl-lysine acetylation,GO
61461,222950,Protein,NYAP1,NCBI
77031,6005514,anatomy,insect adult clypeo-labral primordium,UBERON
89036,11939,Phenotype,3-4 finger cutaneous syndactyly,HPO
62175,C022071,exposure,vendex,CTD
92579,33464,Phenotype,Elevated circulating 3-hydroxypalmitoleylcarnitine concentration,HPO
16513,DB05434,drug,ABT-510,DrugBank
101995,1901050,biological_process,atropine catabolic process,GO
41309,34104,biological_process,negative regulation of tissue remodeling,GO
105914,75297,biological_process,negative regulation of ascospore formation,GO
47034,1904459,biological_process,negative regulation of substance P secretion,GO
35974,21108,disease,meningitis (disease),MONDO
52205,33606,biological_process,chemokine receptor transport within lipid bilayer,GO
48195,9997,biological_process,negative regulation of cardioblast cell fate specification,GO
14050,DB15566,drug,Prednisolone acetate,DrugBank
42800,19611,biological_process,4-toluenecarboxylate metabolic process,GO
25463,12516,Phenotype,Tetralogy of Fallot with pulmonary atresia,HPO
99695,34216,disease,resistance to thyroid hormone due to a mutation in thyroid hormone receptor alpha,MONDO
122374,61661,molecular_function,FAT10 ligase activity,GO
45816,45875,biological_process,negative regulation of sister chromatid cohesion,GO
83392,100169750,Protein,PRINS,NCBI
107151,35044,biological_process,sperm aster formation,GO
74320,2000694,anatomy,ceratobranchial 5 tooth,UBERON
11177,84969,Protein,TOX2,NCBI
1763,56852,Protein,RAD18,NCBI
30301,9296,disease,glycoprotein storage disease,MONDO
104742,52014,biological_process,catabolism by symbiont of host protein,GO
17537,DB00016,drug,Erythropoietin,DrugBank
33116,3646,disease,rectum neuroendocrine neoplasm,MONDO
18404,DB14072,drug,Reversin 121,DrugBank
116921,33904,molecular_function,dextranase activity,GO
57954,339488,Protein,TFAP2E,NCBI
71269,13642,anatomy,ring of oral cilia,UBERON
119001,5176,molecular_function,ErbB-2 class receptor binding,GO
13664,84937,Protein,ZNRF1,NCBI
46154,16479,biological_process,negative regulation of transcription by RNA polymerase I,GO
59182,403257,Protein,OR4C45,NCBI
43396,2000380,biological_process,regulation of mesoderm development,GO
9351,79789,Protein,CLMN,NCBI
101348,1900842,biological_process,positive regulation of helvolic acid biosynthetic process,GO
101655,10903,biological_process,negative regulation of very-low-density lipoprotein particle remodeling,GO
9207,1909,Protein,EDNRA,NCBI
84613,420,Phenotype,Short nasal septum,HPO
6234,3045,Protein,HBD,NCBI
89518,12738,Phenotype,Agenesis of canine,HPO
52811,2445,biological_process,type II hypersensitivity,GO
77432,374860,Protein,ANKRD30B,NCBI
121394,47237,molecular_function,glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,GO
127667,R-HSA-1963642,pathway,PI3K events in ERBB2 signaling,REACTOME
115347,4490,molecular_function,methylglutaconyl-CoA hydratase activity,GO
19447,DB00558,drug,Zanamivir,DrugBank
106624,140052,biological_process,cellular response to oxidised low-density lipoprotein particle stimulus,GO
83592,203477,Protein,HMGA1P1,NCBI
84465,10752,Phenotype,Cleft mandible,HPO
15978,DB11572,drug,Thrombin alfa,DrugBank
42776,50768,biological_process,negative regulation of neurogenesis,GO
65545,3231,anatomy,epithelium of hip,UBERON
57881,94160,Protein,ABCC12,NCBI
18786,DB02548,drug,D-glucitol 6-phosphate,DrugBank
92638,33539,Phenotype,Bilateral apical pulmonary fibrosis,HPO
97743,11322,disease,"Oroacral syndrome, Verloes-Koulischer type",MONDO
127665,R-HSA-1306955,pathway,GRB7 events in ERBB2 signaling,REACTOME
62133,D018036,exposure,Selenium Compounds,CTD
107198,1990911,biological_process,response to psychosocial stress,GO
50011,1901919,biological_process,positive regulation of exoribonuclease activity,GO
58433,90342,Protein,FER1L5,NCBI
118313,8756,molecular_function,o-succinylbenzoate-CoA ligase activity,GO
98847,20445,disease,agenesis of the superior vena cava,MONDO
123360,36431,molecular_function,dCMP kinase activity,GO
39370,17270,disease,autosomal ichthyosis syndrome,MONDO
11045,11055,Protein,ZPBP,NCBI
101062,70583,biological_process,spore membrane bending pathway,GO
14186,DB00515,drug,Cisplatin,DrugBank
20399,DB09407,drug,Magnesium chloride,DrugBank
87915,9595,Phenotype,Occasional neurofibromas,HPO
83117,401492,Protein,LINC01235,NCBI
2290,100,Protein,ADA,NCBI
115532,4373,molecular_function,glycogen (starch) synthase activity,GO
121584,62072,molecular_function,H3K9me3 modified histone binding,GO
58096,170958,Protein,ZNF525,NCBI
93874,410355,Phenotype,Decreased sialylated N-glycan level,HPO
127383,32588,cellular_component,trans-Golgi network membrane,GO
58228,790969,Protein,ZNF705F,NCBI
48014,6426,biological_process,glycyl-tRNA aminoacylation,GO
80557,100873340,Protein,MTND1P21,NCBI
116487,4173,molecular_function,ecdysone O-acyltransferase activity,GO
34448,91768,Protein,CABLES1,NCBI
122725,5297,molecular_function,proline:proton symporter activity,GO
8768,126119,Protein,JOSD2,NCBI
114333,1902217,biological_process,erythrocyte apoptotic process,GO
19339,DB07312,drug,"2,5-DICHLORO-N-(5-CHLORO-1,3-BENZOXAZOL-2-YL)BENZENESULFONAMIDE",DrugBank
109479,10949,biological_process,negative regulation of intestinal phytosterol absorption,GO
127574,C014655,exposure,methamidophos,CTD
149,205,Protein,AK4,NCBI
44137,1905532,biological_process,regulation of leucine import across plasma membrane,GO
84085,22430,disease,persistent fetal circulation syndrome,MONDO
61683,C500336,exposure,"2,2',4,4',5-pentachlorobiphenyl",CTD
100743,1904045,biological_process,cellular response to aldosterone,GO
54498,8907,molecular_function,integrase activity,GO
18342,DB07834,drug,"N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide",DrugBank
119817,106242,molecular_function,kolavenyl diphosphate synthase activity,GO
78855,106480227,Protein,RNU2-70P,NCBI
45802,44501,biological_process,modulation of signal transduction in other organism,GO
128276,R-HSA-3296197,pathway,Hydroxycarboxylic acid-binding receptors,REACTOME
46226,72243,biological_process,metanephric nephron epithelium development,GO
106680,43575,biological_process,detection of osmotic stimulus,GO
119905,34826,molecular_function,"1,2-dihydroxy-1,2,5,6,7,8-hexyhadronaphthalene dehydrogenase activity",GO
39478,18659,disease,partial duplication of the short arm of chromosome 19,MONDO
74283,2000616,anatomy,adductor profundus,UBERON
90859,31063,Phenotype,Impaired feeding ability,HPO
106150,32709,biological_process,negative regulation of interleukin-25 production,GO
80490,645084,Protein,DBF4P1,NCBI
93658,200117,Phenotype,Recurrent upper and lower respiratory tract infections,HPO
111697,1904667,biological_process,negative regulation of ubiquitin protein ligase activity,GO
23725,11911,Phenotype,Abnormality of metacarpophalangeal joint,HPO
68970,8800,anatomy,parietal endoderm,UBERON
29773,8693,disease,ablepharon macrostomia syndrome,MONDO
14424,DB09241,drug,Methylene blue,DrugBank
121533,1990465,molecular_function,aldehyde oxygenase (deformylating) activity,GO
18145,DB04126,drug,N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane,DrugBank
71813,15062,anatomy,bone condensation,UBERON
83907,1529,disease,pancytopenia,MONDO
44833,3330,biological_process,regulation of extracellular matrix constituent secretion,GO
92936,40291,Phenotype,Skeletal muscle steatosis,HPO
125535,9509,cellular_component,chromoplast,GO
104676,1902344,biological_process,negative regulation of maltose transport,GO
63315,388,anatomy,epiglottis,UBERON
115096,102118,molecular_function,gibberellin A4 carboxyl methyltransferase activity,GO
95775,1946,disease,hyperestrogenism,MONDO
98680,19579,disease,discrete papular lichen myxedematosus,MONDO
101511,71410,biological_process,cellular response to cyclopentenone,GO
125949,1990633,cellular_component,mutator focus,GO
71832,15090,anatomy,distal carpal bone 3 endochondral element,UBERON
55916,31228,cellular_component,intrinsic component of Golgi membrane,GO
5137,5328,Protein,PLAU,NCBI
80832,55539,Protein,KCNQ1DN,NCBI
88903,11711,Phenotype,Left anterior fascicular block,HPO
52509,61292,biological_process,canonical Wnt signaling pathway involved in mesonephros development,GO
95166,245,disease,tinea imbricata,MONDO
111903,72247,biological_process,metanephric glomerular parietal epithelial cell fate commitment,GO
42206,48086,biological_process,negative regulation of developmental pigmentation,GO
33867,494331,Protein,MIR382,NCBI
40771,1900120,biological_process,regulation of receptor binding,GO
51588,9263,biological_process,deoxyribonucleotide biosynthetic process,GO
11892,64419,Protein,MTMR14,NCBI
88748,11462,Phenotype,Young adult onset,HPO
75403,2005269,anatomy,hypophyseal fenestra,UBERON
65763,3489,anatomy,respiratory system capillary endothelium,UBERON
79421,93653,Protein,ST7-AS1,NCBI
115437,52381,molecular_function,tRNA dimethylallyltransferase activity,GO
111892,3290,biological_process,atrial septum secundum morphogenesis,GO
29913,10790,disease,MERRF syndrome,MONDO
93107,45080,Phenotype,Decreased proportion of CD3-positive T cells,HPO
51506,35078,biological_process,induction of programmed cell death by ecdysone,GO
101556,72750,biological_process,cellular response to leptomycin B,GO
47659,2000967,biological_process,negative regulation of cell wall polysaccharide catabolic process,GO
75104,2001999,anatomy,posterior cleithral process,UBERON
44520,6979,biological_process,response to oxidative stress,GO
116447,1905575,molecular_function,ganglioside GM3 binding,GO
6062,53916,Protein,RAB4B,NCBI
102656,1902794,biological_process,heterochromatin island assembly,GO
8676,3491,Protein,CCN1,NCBI
16783,DB05796,drug,Daglutril,DrugBank
44160,98543,biological_process,detection of other organism,GO
77419,338870,Protein,RPS12P23,NCBI
126135,1990701,cellular_component,integral component of endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane,GO
95582,1537,disease,tuberculous epididymitis,MONDO
113270,3023,biological_process,baroreceptor detection of increased arterial stretch,GO
42262,1903872,biological_process,regulation of DNA recombinase mediator complex assembly,GO
123155,72373,molecular_function,alpha-carotene epsilon hydroxylase activity,GO
121883,4198,molecular_function,calcium-dependent cysteine-type endopeptidase activity,GO
122030,42018,molecular_function,interleukin-22 receptor activity,GO
120909,8657,molecular_function,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity",GO
101898,61090,biological_process,positive regulation of sequestering of zinc ion,GO
123034,43723,molecular_function,"2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase activity",GO
47172,34155,biological_process,regulation of toll-like receptor 7 signaling pathway,GO
95352,988,disease,discharging ear,MONDO
54937,51536,molecular_function,iron-sulfur cluster binding,GO
7339,9388,Protein,LIPG,NCBI
94831,20369,disease,Chandler syndrome,MONDO
12000,83638,Protein,C11orf68,NCBI
43628,14033,biological_process,neural crest cell differentiation,GO
100342,1905142,biological_process,positive regulation of apical ectodermal ridge formation,GO
3955,1544,Protein,CYP1A2,NCBI
6143,54716,Protein,SLC6A20,NCBI
62743,R-HSA-4839748,pathway,Signaling by AMER1 mutants,REACTOME
103463,48213,biological_process,Golgi vesicle prefusion complex stabilization,GO
74598,2001253,anatomy,neural arch 2,UBERON
876,85291,Protein,KRTAP4-2,NCBI
88443,10854,Phenotype,EEG with generalized low amplitude activity,HPO
55151,32440,molecular_function,2-alkenal reductase [NAD(P)+] activity,GO
127007,42382,cellular_component,paraspeckles,GO
64337,1896,anatomy,medulla oblongata,UBERON
74403,2000859,anatomy,specialized hemal arch and spine,UBERON
19289,DB04872,drug,Osanetant,DrugBank
29886,7545,disease,Eosinophilopenia,MONDO
45011,44269,biological_process,glycerol ether catabolic process,GO
41061,99003,biological_process,vesicle-mediated transport in synapse,GO
109640,14030,biological_process,mesenchymal cell fate commitment,GO
75913,3000894,anatomy,femoral ridge,UBERON
34119,55876,Protein,GSDMB,NCBI
36734,5183,disease,ovarian cystadenoma,MONDO
19203,DB03864,drug,Monothioglycerol,DrugBank
49133,46098,biological_process,guanine metabolic process,GO
7515,758,Protein,MPPED1,NCBI
92347,33174,Phenotype,Bloody bronchoalveolar lavage fluid,HPO
44095,51261,biological_process,protein depolymerization,GO
94118,3000059,Phenotype,Abnormal inferior thyroid vein morphology,HPO
58617,100287362,Protein,PRSS46P,NCBI
65977,3715,anatomy,splanchnic nerve,UBERON
82364,100507118,Protein,PRC1-AS1,NCBI
105706,6715,biological_process,farnesol biosynthetic process,GO
68173,6683,anatomy,posterior fontanelle,UBERON
102756,21625,biological_process,oculomotor nerve maturation,GO
29129,13536,disease,heme oxygenase 1 deficiency,MONDO
33223,15238,disease,arrhinia-choanal atresia-microphthalmia syndrome,MONDO
121849,50122,molecular_function,N-acylhexosamine oxidase activity,GO
63045,R-HSA-9675135,pathway,Diseases of DNA repair,REACTOME
116935,3796,molecular_function,lysozyme activity,GO
23542,8994,Phenotype,Proximal muscle weakness in lower limbs,HPO
5799,7345,Protein,UCHL1,NCBI
3624,5187,Protein,PER1,NCBI
89079,12003,Phenotype,Affective epileptic aura,HPO
120831,106142,molecular_function,rRNA (adenine-N1-)-methyltransferase activity,GO
7340,915,Protein,CD3D,NCBI
115348,46405,molecular_function,glycerol dehydratase activity,GO
59226,220832,Protein,FABP5P3,NCBI
65789,3516,anatomy,hindlimb blood vessel,UBERON
4293,8031,Protein,NCOA4,NCBI
47529,31122,biological_process,cytoplasmic microtubule organization,GO
16212,DB01347,drug,Saprisartan,DrugBank
118542,15309,molecular_function,cycloheximide:proton antiporter activity,GO
109256,140570,biological_process,extraction of mislocalized protein from mitochondrial outer membrane,GO
128285,R-HSA-418886,pathway,Netrin mediated repulsion signals,REACTOME
36947,2854,disease,prostate sarcoma,MONDO
58261,90019,Protein,SYT8,NCBI
12662,140689,Protein,CBLN4,NCBI
105044,42812,biological_process,pheromone catabolic process,GO
41407,51231,biological_process,spindle elongation,GO
34555,442898,Protein,MIR324,NCBI
92102,32849,Phenotype,Aphasic status epilepticus,HPO
109117,2919,biological_process,positive regulation of peripheral B cell anergy,GO
30576,13487,disease,recurrent Neisseria infections due to factor D deficiency,MONDO
27851,20724_11305_11304_16054_820,disease,cerebral malformation,MONDO_grouped
40209,1903186,biological_process,regulation of vitellogenesis,GO
64696,2262,anatomy,celiac ganglion,UBERON
40527,51247,biological_process,positive regulation of protein metabolic process,GO
128789,R-HSA-5693607,pathway,Processing of DNA double-strand break ends,REACTOME
80514,104413891,Protein,SAPCD1-AS1,NCBI
66681,4648,anatomy,esophagus muscularis mucosa,UBERON
13401,127534,Protein,GJB4,NCBI
25604,12355,Phenotype,Abnormal mannosylation of N-linked protein glycosylation,HPO
79064,285375,Protein,LINC00620,NCBI
33215,16642,disease,meningioma (disease),MONDO
91213,31564,Phenotype,Bronchial isomerism,HPO
126685,31466,cellular_component,Cul5-RING ubiquitin ligase complex,GO
24523,100266,Phenotype,Synostosis of carpals/tarsals,HPO
126068,99028,cellular_component,anchored component of postynaptic endocytic zone membrane,GO
99205,22639,disease,Cantu sanchez-corona Garcia-Cruz syndrome,MONDO
34960,256764,Protein,WDR72,NCBI
94875,2695,disease,sagittal sinus thrombosis,MONDO
108802,61265,biological_process,mesonephric nephron tubule epithelial cell differentiation,GO
5210,25820,Protein,ARIH1,NCBI
50932,17004,biological_process,cytochrome complex assembly,GO
39638,44995,disease,parasympathetic nervous system disease,MONDO
87507,8668,Phenotype,"Gonadal dysgenesis, male",HPO
119885,51786,molecular_function,"all-trans-retinol 13,14-reductase activity",GO
83721,283856,Protein,GNAO1-DT,NCBI
112377,1901027,biological_process,dextrin catabolic process,GO
13659,169834,Protein,ZNF883,NCBI
39557,16966,disease,partial trisomy of the long arm of chromosome 16,MONDO
109926,50888,biological_process,determination of stimulus location,GO
53884,8092,molecular_function,cytoskeletal protein binding,GO
60464,341947,Protein,COX8C,NCBI
36127,2156,disease,fallopian tube disease,MONDO
57297,284340,Protein,CXCL17,NCBI
103583,350,biological_process,generation of catalytic spliceosome for second transesterification step,GO
70592,11875,anatomy,ligament of sternoclavicular joint,UBERON
112828,30543,biological_process,2-micrometer plasmid partitioning,GO
74097,2000212,anatomy,granular eminence,UBERON
49039,42618,biological_process,poly-hydroxybutyrate metabolic process,GO
124916,9783,cellular_component,photosystem II antenna complex,GO
48866,19860,biological_process,uracil metabolic process,GO
3313,140809,Protein,SRXN1,NCBI
113495,71848,biological_process,positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling,GO
109684,14003,biological_process,oligodendrocyte development,GO
92652,33555,Phenotype,Anti-Ro/SS-A antibody positivity,HPO
44351,43549,biological_process,regulation of kinase activity,GO
127128,39662,cellular_component,host cell outer membrane,GO
55774,5764,cellular_component,lysosome,GO
36368,45048,disease,toxemia of pregnancy,MONDO
3287,163,Protein,AP2B1,NCBI
25109,10166,Phenotype,Fragmentation of the epiphyses of the toes,HPO
70912,12439,anatomy,blastema of regenerating digit tip,UBERON
80453,101928153,Protein,ITGA9-AS1,NCBI
46344,46317,biological_process,regulation of glucosylceramide biosynthetic process,GO
102002,1900820,biological_process,orlandin catabolic process,GO
113714,106007,biological_process,microtubule anchoring at cell cortex of cell tip,GO
40179,46822,biological_process,regulation of nucleocytoplasmic transport,GO
23588,2753,Phenotype,Thin bony cortex,HPO
54406,16857,molecular_function,"racemase and epimerase activity, acting on carbohydrates and derivatives",GO
53904,5343,molecular_function,organic acid:sodium symporter activity,GO
90329,30221,Phenotype,Sweet craving,HPO
95957,2649,disease,scrotum Paget disease,MONDO
123878,19779,molecular_function,Atg8 activating enzyme activity,GO
121689,4310,molecular_function,farnesyl-diphosphate farnesyltransferase activity,GO
38342,4670_5282_19561,disease,lupus erythematosus,MONDO_grouped
1002,6777,Protein,STAT5B,NCBI
22018,84947,Protein,SERAC1,NCBI
95796,1992,disease,rete testis adenocarcinoma,MONDO
1472,8649,Protein,LAMTOR3,NCBI
97048,5309,disease,spinal fracture,MONDO
50894,2594,biological_process,positive regulation of antigen processing and presentation via MHC class Ib,GO
29292,12413_10261_13734_10671_14229_16073,disease,syndromic microphthalmia,MONDO_grouped
83936,4937_6798,disease,hypervitaminosis,MONDO_grouped
35561,100120,disease,vector-borne disease,MONDO
118694,47697,molecular_function,beta-alanopine dehydrogenase activity,GO
51038,14010,biological_process,Schwann cell proliferation,GO
126631,43540,cellular_component,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex",GO
98218,17071,disease,thoracolumbosacral spina bifida cystica,MONDO
33496,16461,disease,5q35 microduplication syndrome,MONDO
24070,1857,Phenotype,Short distal phalanx of toe,HPO
71742,14915,anatomy,genu of facial nerve,UBERON
39200,16959,disease,partial duplication of the long arm of chromosome 8,MONDO
3556,5395,Protein,PMS2,NCBI
126674,70725,cellular_component,Yb body,GO
1107,10363,Protein,HMG20A,NCBI
128226,R-HSA-3214847,pathway,HATs acetylate histones,REACTOME
83992,42233,disease,disseminated candidiasis,MONDO
13038,85016,Protein,CFAP300,NCBI
105064,72240,biological_process,metanephric DCT cell differentiation,GO
76109,3010454,anatomy,ventro-lateral marginal zone,UBERON
12950,23105,Protein,FSTL4,NCBI
21093,DB12169,drug,Tralokinumab,DrugBank
70627,11931,anatomy,nasal hair,UBERON
114949,70935,biological_process,3'-UTR-mediated mRNA stabilization,GO
68105,6603,anatomy,presumptive mesoderm,UBERON
43445,1900291,biological_process,regulation of galactotriose transport,GO
105751,30310,biological_process,poly-N-acetyllactosamine catabolic process,GO
28432,9017,disease,"corneal degeneration, band-shaped spheroid",MONDO
71225,13591,anatomy,postsylvian sulcus,UBERON
66575,4500,anatomy,skeletal muscle tissue of deltoid,UBERON
120085,8695,molecular_function,3-phenylpropionate dioxygenase activity,GO
66230,4089,anatomy,midface,UBERON
59631,114794,Protein,ELFN2,NCBI
116799,4965,molecular_function,G protein-coupled GABA receptor activity,GO
127243,1905103,cellular_component,integral component of lysosomal membrane,GO
70097,10939,anatomy,zygomaticomandibularis muscle,UBERON
125845,2079,cellular_component,inner acrosomal membrane,GO
60483,388789,Protein,SMIM26,NCBI
13413,3765,Protein,KCNJ9,NCBI
96817,4494,disease,"testicular yolk sac tumor, hepatoid pattern",MONDO
21934,DB13319,drug,Propenidazole,DrugBank
94100,3000038,Phenotype,Abnormal cricoid cartilage morphology,HPO
72508,18348,anatomy,petrosal bone,UBERON
124619,48179,cellular_component,activin receptor complex,GO
118718,47129,molecular_function,opine dehydrogenase activity,GO
63136,29,anatomy,lymph node,UBERON
117940,47330,molecular_function,polyphosphate-glucose phosphotransferase activity,GO
101594,62001,biological_process,negative regulation of cardiac endothelial to mesenchymal transition,GO
3711,26052,Protein,DNM3,NCBI
109418,33584,biological_process,tyrosine biosynthetic process from chorismate via L-arogenate,GO
30155,9778,disease,"olivopontocerebellar atrophy II, autosomal recessive",MONDO
65191,2787,anatomy,decussation of trochlear nerve,UBERON
98517,18486,disease,visual snow syndrome,MONDO
31043,7033,disease,abducens nerve palsy,MONDO
18491,DB07431,drug,"(3R)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5H-[1]benzothieno[3,2-e][1,4]diazepin-5-one",DrugBank
110991,22021,biological_process,caudal ganglionic eminence cell proliferation,GO
121124,31278,molecular_function,"alpha-1,2-galactosyltransferase activity",GO
26032,30534,Phenotype,Abnormal best corrected visual acuity test,HPO
124562,30142,cellular_component,COPI-coated Golgi to ER transport vesicle,GO
21632,DB13135,drug,AGN-201904,DrugBank
119206,34838,molecular_function,menthone dehydrogenase activity,GO
44121,71823,biological_process,protein-carbohydrate complex subunit organization,GO
17406,DB08835,drug,Spaglumic Acid,DrugBank
49953,62043,biological_process,positive regulation of cardiac epithelial to mesenchymal transition,GO
123577,106323,molecular_function,"(S)-limonene 1,2-monooxygenase NADPH activity",GO
123856,51430,molecular_function,corticotropin-releasing hormone receptor 1 binding,GO
72659,18707,anatomy,bladder organ,UBERON
51040,48366,biological_process,leaf development,GO
5705,9500,Protein,MAGED1,NCBI
25221,100544,Phenotype,Neoplasm of the heart,HPO
33772,3355,Protein,HTR1F,NCBI
44455,2430,biological_process,complement receptor mediated signaling pathway,GO
84659,585,Phenotype,Band keratopathy,HPO
57068,149699,Protein,GTSF1L,NCBI
38881,17090,disease,midline cerebral malformation,MONDO
64330,1889,anatomy,trunk of phrenic nerve,UBERON
71407,14393,anatomy,sweat of axilla,UBERON
27873,9599,disease,metaphyseal dysostosis-intellectual disability-conductive deafness syndrome,MONDO
85720,3958,Phenotype,Cross-fusion of the forearm bones,HPO
105177,45660,biological_process,positive regulation of neutrophil differentiation,GO
43935,6837,biological_process,serotonin transport,GO
45770,34428,biological_process,"nuclear-transcribed mRNA catabolic process, exonucleolytic, 5'-3'",GO
82118,104326051,Protein,MAFA-AS1,NCBI
120715,4062,molecular_function,aryl sulfotransferase activity,GO
102676,80153,biological_process,negative regulation of reductive pentose-phosphate cycle,GO
17342,DB08950,drug,Indoramin,DrugBank
7320,2109,Protein,ETFB,NCBI
44140,1900923,biological_process,regulation of glycine import across plasma membrane,GO
